Date,Open,High,Low,Close,Adj Close,Volume
2002-11-27,86.25,86.33000183105469,84.95999908447266,85.0,41.52960968017578,325600
2002-11-29,85.16000366210938,85.62999725341797,85.13999938964844,85.55000305175781,41.79833221435547,31700
2002-12-02,84.36000061035156,85.4000015258789,84.1500015258789,85.23999786376953,41.83711242675781,284900
2002-12-03,85.69999694824219,85.69999694824219,85.12000274658203,85.36000061035156,41.89598083496094,113800
2002-12-04,85.9000015258789,86.0,85.55000305175781,85.80000305175781,42.11199951171875,129000
2002-12-05,85.27999877929688,86.27999877929688,85.26000213623047,86.0199966430664,42.21992492675781,206400
2002-12-06,87.0,87.08999633789062,85.76000213623047,86.16999816894531,42.29357147216797,440500
2002-12-09,86.19999694824219,86.8499984741211,86.16999816894531,86.6500015258789,42.52919387817383,400300
2002-12-10,86.61000061035156,86.93000030517578,86.5,86.87999725341797,42.64204406738281,151600
2002-12-11,87.1500015258789,87.6500015258789,86.95999908447266,87.45999908447266,42.92673873901367,163800
2002-12-12,87.05999755859375,87.5999984741211,87.05999755859375,87.37999725341797,42.88748550415039,135800
2002-12-13,87.13999938964844,87.16000366210938,86.52999877929688,86.52999877929688,42.47025680541992,425800
2002-12-16,86.9000015258789,86.9000015258789,85.83999633789062,85.87999725341797,42.151241302490234,115700
2002-12-17,86.30000305175781,86.3499984741211,85.68000030517578,85.87999725341797,42.151241302490234,290600
2002-12-18,86.4800033569336,86.69000244140625,86.25,86.55000305175781,42.48011016845703,191000
2002-12-19,86.80000305175781,87.48999786376953,86.6500015258789,87.31999969482422,42.858062744140625,134400
2002-12-20,87.2300033569336,87.55999755859375,87.1500015258789,87.37999725341797,42.88748550415039,41900
2002-12-23,87.36000061035156,87.4000015258789,86.25,87.4000015258789,42.89726638793945,74200
2002-12-24,88.0,88.08000183105469,87.83999633789062,87.88999938964844,43.1378173828125,46600
2002-12-26,87.9000015258789,88.05999755859375,87.7300033569336,88.05999755859375,43.221229553222656,13500
2002-12-27,88.55000305175781,89.02999877929688,88.27999877929688,89.02999877929688,43.697330474853516,140200
2002-12-30,88.9000015258789,89.23999786376953,88.62999725341797,89.23999786376953,43.80039978027344,274900
2002-12-31,88.94999694824219,89.33000183105469,88.31999969482422,88.56999969482422,43.689876556396484,109400
2003-01-02,87.69999694824219,87.9000015258789,86.20999908447266,86.27999877929688,42.56026840209961,192100
2003-01-03,86.1500015258789,86.54000091552734,85.83000183105469,86.4800033569336,42.65892791748047,311200
2003-01-06,86.16999816894531,86.29000091552734,85.80999755859375,86.25,42.545467376708984,35600
2003-01-07,86.19000244140625,86.75,86.16999816894531,86.55999755859375,42.69840621948242,69800
2003-01-08,86.87999725341797,87.13999938964844,86.77999877929688,86.98999786376953,42.9105339050293,160100
2003-01-09,86.16999816894531,86.16999816894531,85.0199966430664,85.31999969482422,42.08670425415039,237500
2003-01-10,85.91999816894531,85.91999816894531,85.12000274658203,85.54000091552734,42.195274353027344,145200
2003-01-13,85.54000091552734,85.87000274658203,85.4000015258789,85.68000030517578,42.26430892944336,53300
2003-01-14,86.0,86.27999877929688,85.95999908447266,85.9800033569336,42.41231155395508,98900
2003-01-15,86.27999877929688,86.69999694824219,86.19999694824219,86.4000015258789,42.619441986083984,129600
2003-01-16,86.37999725341797,86.5999984741211,85.62000274658203,86.5199966430664,42.67866134643555,57900
2003-01-17,87.0999984741211,87.23999786376953,86.93000030517578,86.94999694824219,42.89078903198242,97700
2003-01-21,86.87999725341797,87.44999694824219,86.80000305175781,87.44999694824219,43.137420654296875,107500
2003-01-22,87.68000030517578,87.9000015258789,87.5199966430664,87.87999725341797,43.349510192871094,107100
2003-01-23,87.31999969482422,87.69999694824219,87.30000305175781,87.44999694824219,43.137420654296875,110700
2003-01-24,87.73999786376953,88.44000244140625,87.73999786376953,87.97000122070312,43.393924713134766,285300
2003-01-27,87.9000015258789,88.04000091552734,87.5,87.6500015258789,43.23606872558594,150500
2003-01-28,87.6500015258789,87.77999877929688,87.0999984741211,87.6500015258789,43.23606872558594,454700
2003-01-29,87.83000183105469,87.87999725341797,86.9800033569336,87.16999816894531,42.99930953979492,221400
2003-01-30,87.19999694824219,87.9000015258789,87.0999984741211,87.81999969482422,43.319923400878906,108600
2003-01-31,87.9000015258789,88.20999908447266,87.54000091552734,88.05999755859375,43.43832778930664,182300
2003-02-03,87.66999816894531,87.91000366210938,87.30999755859375,87.87999725341797,43.50166320800781,55200
2003-02-04,88.37000274658203,88.4000015258789,88.11000061035156,88.2699966430664,43.69475555419922,56900
2003-02-05,88.2300033569336,88.69999694824219,87.43000030517578,87.51000213623047,43.318504333496094,223300
2003-02-06,87.83999633789062,88.26000213623047,87.79000091552734,88.22000122070312,43.66998291015625,120900
2003-02-07,87.7699966430664,88.5199966430664,87.62999725341797,88.41999816894531,43.76899337768555,247200
2003-02-10,88.12000274658203,88.4000015258789,87.69000244140625,87.80000305175781,43.46207046508789,76600
2003-02-11,87.5999984741211,87.91000366210938,87.43000030517578,87.77999877929688,43.452186584472656,259100
2003-02-12,87.80000305175781,88.12999725341797,87.66999816894531,88.08999633789062,43.60563659667969,121300
2003-02-13,88.2699966430664,89.18000030517578,88.16999816894531,88.56999969482422,43.84324264526367,440200
2003-02-14,88.30000305175781,88.37000274658203,87.61000061035156,87.80999755859375,43.46701431274414,829700
2003-02-18,87.55999755859375,87.9800033569336,87.33999633789062,87.91999816894531,43.521480560302734,213200
2003-02-19,88.38999938964844,88.69999694824219,88.25,88.5199966430664,43.818485260009766,62100
2003-02-20,88.33999633789062,88.9000015258789,88.33999633789062,88.81999969482422,43.96699142456055,486700
2003-02-21,88.55999755859375,88.72000122070312,88.20999908447266,88.30000305175781,43.7095832824707,250400
2003-02-24,88.87999725341797,88.9000015258789,88.62000274658203,88.72000122070312,43.91748046875,168200
2003-02-25,89.4000015258789,89.6500015258789,89.0,89.12999725341797,44.12041091918945,358500
2003-02-26,89.37999725341797,89.75,89.1500015258789,89.75,44.42734146118164,334000
2003-02-27,89.45999908447266,89.98999786376953,89.30999755859375,89.9000015258789,44.50162887573242,695700
2003-02-28,89.68000030517578,90.54000091552734,89.58000183105469,90.47000122070312,44.783729553222656,213100
2003-03-03,90.0,90.44999694824219,89.91000366210938,90.23999786376953,44.838443756103516,204100
2003-03-04,90.12999725341797,90.44999694824219,90.0199966430664,90.30000305175781,44.868202209472656,83100
2003-03-05,90.62000274658203,90.62999725341797,90.04000091552734,90.5999984741211,45.017295837402344,126000
2003-03-06,90.55000305175781,90.68000030517578,90.05999755859375,90.25,44.84334945678711,166000
2003-03-07,90.72000122070312,90.79000091552734,90.05000305175781,90.55999755859375,44.997413635253906,263800
2003-03-10,90.80999755859375,91.02999877929688,90.68000030517578,91.02999877929688,45.230934143066406,147200
2003-03-11,90.98999786376953,91.16000366210938,90.7300033569336,90.87000274658203,45.15142059326172,82800
2003-03-12,90.91999816894531,91.36000061035156,90.87999725341797,91.19999694824219,45.31541061401367,454800
2003-03-13,90.1500015258789,90.38999938964844,89.5199966430664,89.5199966430664,44.48064041137695,830200
2003-03-14,89.9000015258789,90.12000274658203,89.62000274658203,89.95999908447266,44.69929122924805,590900
2003-03-17,90.5199966430664,90.5199966430664,88.86000061035156,88.87999725341797,44.16265869140625,724400
2003-03-18,88.95999908447266,89.19999694824219,88.01000213623047,88.04000091552734,43.74528503417969,415200
2003-03-19,88.04000091552734,88.06999969482422,87.33000183105469,87.38999938964844,43.42231369018555,398400
2003-03-20,87.81999969482422,87.94999694824219,86.76000213623047,87.25,43.35276794433594,206700
2003-03-21,86.91999816894531,87.05000305175781,86.05000305175781,86.05000305175781,42.756526947021484,843400
2003-03-24,87.0999984741211,87.5999984741211,86.8499984741211,87.41000366210938,43.4322509765625,373800
2003-03-25,87.6500015258789,87.81999969482422,86.9000015258789,87.30999755859375,43.38258361816406,606400
2003-03-26,87.25,87.6500015258789,87.25,87.48999786376953,43.47196960449219,309500
2003-03-27,87.75,87.87000274658203,87.33000183105469,87.55000305175781,43.50177001953125,191600
2003-03-28,87.91999816894531,88.08000183105469,87.72000122070312,87.75,43.60116958618164,253400
2003-03-31,88.30000305175781,88.93000030517578,88.30000305175781,88.9000015258789,44.1725959777832,643800
2003-04-01,88.4000015258789,88.79000091552734,87.9000015258789,88.2699966430664,44.0468635559082,289800
2003-04-02,87.6500015258789,87.69999694824219,87.27999877929688,87.3499984741211,43.58776092529297,312200
2003-04-03,87.25,87.58000183105469,87.13999938964844,87.30000305175781,43.56281661987305,245600
2003-04-04,87.05999755859375,87.30000305175781,86.87999725341797,87.05000305175781,43.438053131103516,184900
2003-04-07,86.22000122070312,86.86000061035156,85.91999816894531,86.8499984741211,43.33826446533203,485400
2003-04-08,87.05000305175781,87.58999633789062,86.98999786376953,87.55000305175781,43.68754577636719,194700
2003-04-09,87.4000015258789,87.86000061035156,87.16999816894531,87.80999755859375,43.81731033325195,102400
2003-04-10,87.75,87.8499984741211,87.3499984741211,87.4000015258789,43.612693786621094,53300
2003-04-11,86.81999969482422,87.31999969482422,86.58999633789062,87.26000213623047,43.542842864990234,450000
2003-04-14,87.0999984741211,87.11000061035156,86.70999908447266,87.0199966430664,43.423095703125,207100
2003-04-15,87.33000183105469,87.52999877929688,87.04000091552734,87.48999786376953,43.65760803222656,128500
2003-04-16,87.52999877929688,87.9000015258789,87.47000122070312,87.8499984741211,43.837276458740234,97700
2003-04-17,88.23999786376953,88.4000015258789,87.80000305175781,87.98999786376953,43.90714645385742,106200
2003-04-21,87.4800033569336,87.83000183105469,87.26000213623047,87.80000305175781,43.81232452392578,148000
2003-04-22,88.1500015258789,88.26000213623047,87.62000274658203,87.75,43.7873649597168,299900
2003-04-23,87.77999877929688,88.01000213623047,87.5999984741211,87.93000030517578,43.87720489501953,42700
2003-04-24,88.4000015258789,88.98999786376953,88.4000015258789,88.72000122070312,44.27141189575195,199000
2003-04-25,88.75,89.0999984741211,88.68000030517578,88.91999816894531,44.371212005615234,529700
2003-04-28,89.08999633789062,89.08999633789062,88.77999877929688,88.77999877929688,44.301353454589844,80500
2003-04-29,88.52999877929688,88.7699966430664,88.31999969482422,88.62999725341797,44.22648620605469,177500
2003-04-30,88.79000091552734,89.5199966430664,88.7300033569336,89.44999694824219,44.63568115234375,293400
2003-05-01,89.19999694824219,89.5999984741211,88.80000305175781,89.0199966430664,44.65721893310547,231200
2003-05-02,89.05999755859375,89.06999969482422,88.2699966430664,88.31999969482422,44.306068420410156,231500
2003-05-05,88.30999755859375,88.87000274658203,88.19999694824219,88.79000091552734,44.5418815612793,77700
2003-05-06,88.83999633789062,89.4000015258789,88.5199966430664,89.2300033569336,44.762535095214844,260600
2003-05-07,90.0,90.33000183105469,89.81999969482422,90.2699966430664,45.2842903137207,306900
2003-05-08,90.5999984741211,90.9000015258789,90.27999877929688,90.48999786376953,45.3946647644043,437400
2003-05-09,90.30000305175781,90.62000274658203,90.19999694824219,90.58000183105469,45.439788818359375,110000
2003-05-12,91.13999938964844,91.19000244140625,90.7300033569336,91.1500015258789,45.72578811645508,364700
2003-05-13,90.9000015258789,91.37000274658203,90.83000183105469,91.3499984741211,45.82609558105469,227800
2003-05-14,91.83000183105469,92.9800033569336,91.62000274658203,92.75,46.528385162353516,1426500
2003-05-15,92.5999984741211,93.56999969482422,92.5999984741211,93.04000091552734,46.67387771606445,810300
2003-05-16,93.4800033569336,93.76000213623047,92.94999694824219,93.72000122070312,47.0150146484375,703900
2003-05-19,94.11000061035156,94.23999786376953,93.12999725341797,93.4000015258789,46.85444259643555,817800
2003-05-20,93.1500015258789,94.77999877929688,93.12000274658203,94.77999877929688,47.546775817871094,606600
2003-05-21,94.25,95.66000366210938,94.12000274658203,94.7699966430664,47.541751861572266,1799600
2003-05-22,95.0999984741211,95.69999694824219,94.9000015258789,95.61000061035156,47.9631233215332,576200
2003-05-23,95.7699966430664,96.20999908447266,95.63999938964844,95.8499984741211,48.08354568481445,690600
2003-05-27,95.62000274658203,95.70999908447266,94.12000274658203,94.12000274658203,47.2156982421875,846400
2003-05-28,93.9000015258789,94.13999938964844,93.30999755859375,93.95999908447266,47.13542938232422,730500
2003-05-29,94.30000305175781,94.80000305175781,94.06999969482422,94.77999877929688,47.546775817871094,508300
2003-05-30,94.44999694824219,94.73999786376953,93.97000122070312,94.5999984741211,47.45646667480469,722200
2003-06-02,93.87999725341797,93.87999725341797,93.08999633789062,93.51000213623047,47.10787582397461,478600
2003-06-03,93.76000213623047,94.58000183105469,93.70999908447266,94.26000213623047,47.48569107055664,389400
2003-06-04,94.45999908447266,94.70999908447266,94.05000305175781,94.54000091552734,47.626731872558594,394100
2003-06-05,95.19999694824219,95.37999725341797,93.80000305175781,93.80000305175781,47.253929138183594,820900
2003-06-06,93.69999694824219,94.1500015258789,93.37999725341797,94.13999938964844,47.42521667480469,276800
2003-06-09,94.69999694824219,94.87999725341797,94.2699966430664,94.7699966430664,47.74258804321289,282200
2003-06-10,95.08000183105469,95.93000030517578,95.06999969482422,95.9000015258789,48.31187438964844,534800
2003-06-11,96.25,96.5999984741211,95.69999694824219,95.77999877929688,48.251399993896484,633600
2003-06-12,96.11000061035156,96.7300033569336,96.01000213623047,96.52999877929688,48.6292610168457,315400
2003-06-13,96.93000030517578,97.27999877929688,96.76000213623047,97.18000030517578,48.95671081542969,478400
2003-06-16,97.5,97.66000366210938,96.26000213623047,96.26000213623047,48.493247985839844,789300
2003-06-17,95.97000122070312,96.02999877929688,95.4000015258789,95.5,48.1103515625,691600
2003-06-18,95.05999755859375,95.05999755859375,94.19999694824219,94.27999877929688,47.4957389831543,657600
2003-06-19,93.95999908447266,94.4800033569336,93.5,94.0999984741211,47.40507888793945,817700
2003-06-20,93.9000015258789,94.05000305175781,93.02999877929688,93.75,47.22873306274414,561700
2003-06-23,93.81999969482422,94.43000030517578,93.52999877929688,94.30999755859375,47.51091003417969,819900
2003-06-24,94.1500015258789,95.18000030517578,94.01000213623047,95.18000030517578,47.94916534423828,292900
2003-06-25,95.41999816894531,95.48999786376953,93.44999694824219,93.66000366210938,47.18344497680664,1002800
2003-06-26,93.25,93.25,92.12000274658203,92.4000015258789,46.54865646362305,1423800
2003-06-27,92.55000305175781,92.55000305175781,91.55000305175781,92.06999969482422,46.38240432739258,735900
2003-06-30,91.91999816894531,92.5199966430664,91.68000030517578,92.5,46.59901428222656,541900
2003-07-01,92.1500015258789,92.48999786376953,91.51000213623047,91.69000244140625,46.3679313659668,449000
2003-07-02,91.19999694824219,92.06999969482422,91.11000061035156,91.91999816894531,46.48426818847656,338800
2003-07-03,91.69999694824219,91.70999908447266,90.5999984741211,90.5999984741211,45.81674575805664,559100
2003-07-07,90.27999877929688,90.58999633789062,90.0199966430664,90.0199966430664,45.523406982421875,465400
2003-07-08,90.43000030517578,90.4800033569336,89.62999725341797,90.0999984741211,45.563899993896484,389600
2003-07-09,90.52999877929688,90.69000244140625,90.11000061035156,90.38999938964844,45.71050262451172,270400
2003-07-10,90.69000244140625,90.75,90.12000274658203,90.36000061035156,45.69538116455078,718000
2003-07-11,90.30000305175781,90.79000091552734,90.20999908447266,90.79000091552734,45.91281509399414,389500
2003-07-14,90.68000030517578,90.87000274658203,89.62999725341797,89.75,45.38688659667969,465900
2003-07-15,89.54000091552734,89.86000061035156,87.4000015258789,87.6500015258789,44.32489013671875,3171100
2003-07-16,87.41000366210938,88.72000122070312,87.1500015258789,88.1500015258789,44.57777786254883,1205400
2003-07-17,87.33000183105469,88.04000091552734,87.18000030517578,87.87999725341797,44.44120407104492,1030600
2003-07-18,87.6500015258789,87.95999908447266,87.44000244140625,87.69999694824219,44.35018539428711,550800
2003-07-21,87.5,87.5999984741211,85.6500015258789,85.83999633789062,43.40956115722656,1267600
2003-07-22,85.97000122070312,86.36000061035156,85.44000244140625,86.26000213623047,43.62192916870117,1576900
2003-07-23,86.80000305175781,87.05000305175781,86.4000015258789,86.55000305175781,43.76860046386719,1374700
2003-07-24,85.9000015258789,86.08000183105469,85.55000305175781,85.79000091552734,43.38428497314453,701100
2003-07-25,85.9800033569336,86.62000274658203,85.4000015258789,85.55999755859375,43.26797866821289,1273500
2003-07-28,85.23999786376953,85.29000091552734,84.4000015258789,84.41000366210938,42.68641662597656,1268500
2003-07-29,84.18000030517578,85.3499984741211,83.26000213623047,83.26000213623047,42.1048583984375,2139300
2003-07-30,83.73999786376953,84.72000122070312,83.56999969482422,84.19999694824219,42.580223083496094,1963400
2003-07-31,83.69000244140625,83.70999908447266,82.2300033569336,82.94999694824219,41.94807052612305,4706400
2003-08-01,82.0999984741211,82.79000091552734,81.9800033569336,82.51000213623047,41.91659164428711,3061200
2003-08-04,82.4800033569336,83.22000122070312,82.3499984741211,83.22000122070312,42.27726364135742,1858700
2003-08-05,83.20999908447266,83.29000091552734,81.80000305175781,82.02999877929688,41.672733306884766,2413000
2003-08-06,82.5,83.7699966430664,82.37000274658203,83.6500015258789,42.4957389831543,2549700
2003-08-07,83.80000305175781,84.05000305175781,83.13999938964844,84.0,42.673545837402344,1796400
2003-08-08,84.33999633789062,84.79000091552734,83.6500015258789,83.66000366210938,42.500816345214844,2399100
2003-08-11,83.55000305175781,83.56999969482422,82.91000366210938,83.23999786376953,42.287418365478516,1355000
2003-08-12,83.41999816894531,83.6500015258789,82.80000305175781,82.8499984741211,42.08932113647461,1534200
2003-08-13,82.19999694824219,82.3499984741211,81.19000244140625,81.25,41.27647399902344,2258100
2003-08-14,81.44000244140625,82.0999984741211,80.91000366210938,82.05000305175781,41.68290328979492,1612300
2003-08-15,82.19999694824219,82.5,81.9000015258789,82.0,41.657466888427734,515100
2003-08-18,82.30000305175781,82.5999984741211,82.01000213623047,82.37999725341797,41.85051727294922,655300
2003-08-19,82.55000305175781,83.6500015258789,82.5,83.6500015258789,42.4957389831543,1086500
2003-08-20,83.83000183105469,83.87000274658203,82.73999786376953,83.19999694824219,42.267120361328125,503600
2003-08-21,83.05999755859375,83.44999694824219,82.41999816894531,83.0,42.16550827026367,783600
2003-08-22,82.94999694824219,83.8499984741211,82.9000015258789,83.37000274658203,42.353511810302734,413200
2003-08-25,83.31999969482422,83.54000091552734,82.25,82.72000122070312,42.023277282714844,648200
2003-08-26,82.44999694824219,83.37000274658203,82.31999969482422,83.37000274658203,42.353511810302734,837200
2003-08-27,83.2699966430664,83.2699966430664,82.61000061035156,82.98999786376953,42.160423278808594,409100
2003-08-28,83.2300033569336,83.9800033569336,83.2300033569336,83.8499984741211,42.597328186035156,557200
2003-08-29,83.94000244140625,83.98999786376953,83.37999725341797,83.6500015258789,42.4957389831543,651100
2003-09-02,83.62999725341797,83.6500015258789,82.04000091552734,82.05999755859375,41.87419509887695,868700
2003-09-03,82.4800033569336,82.4800033569336,81.87999725341797,82.19000244140625,41.94053268432617,639900
2003-09-04,82.48999786376953,82.70999908447266,82.16000366210938,82.6500015258789,42.175262451171875,562900
2003-09-05,83.4000015258789,84.08999633789062,83.16999816894531,84.06999969482422,42.89990234375,838000
2003-09-08,83.62999725341797,84.44999694824219,83.19999694824219,83.19999694824219,42.45590591430664,621100
2003-09-09,83.5199966430664,83.94000244140625,82.91999816894531,83.80000305175781,42.76207733154297,599900
2003-09-10,83.9000015258789,84.69999694824219,83.81999969482422,84.6500015258789,43.195865631103516,1285900
2003-09-11,84.26000213623047,84.37999725341797,83.80000305175781,84.0999984741211,42.91517639160156,859500
2003-09-12,85.0199966430664,85.37999725341797,84.44999694824219,84.68000030517578,43.211158752441406,1375300
2003-09-15,84.5,84.88999938964844,84.11000061035156,84.55000305175781,43.14482498168945,367100
